typhoon_id,typhoon_name,province,city_name,impact_time,impact_latitude,impact_longitude,wind_speed,pressure,intensity_code,intensity_level,track_point_index,impact_type,sequence_in_city
2305,DOKSURI,Shanxi,Changzhi,2023073015,36.6,112.8,10,1002,0,热带低压,56,中心经过,4
2305,DOKSURI,Shanxi,Changzhi,2023073018,36.8,113.2,10,1002,0,热带低压,57,中心经过,5
2305,DOKSURI,Shanxi,Jinzhong,2023073021,37.0,113.3,10,1002,0,热带低压,58,中心经过,1
2305,DOKSURI,Shanxi,Jinzhong,2023073100,37.4,113.4,10,1004,0,热带低压,59,中心经过,2
2309,SAOLA,Guangdong,Yangjiang,2023090206,21.8,111.9,25,990,3,台风,46,中心经过,1
2309,SAOLA,Guangdong,Yangjiang,2023090209,21.8,111.4,20,995,2,强热带风暴,47,中心经过,2
2309,SAOLA,Guangdong,Maoming,2023090212,21.6,111.0,18,998,2,强热带风暴,48,中心经过,1
2309,SAOLA,Guangdong,Zhanjiang,2023090215,21.4,110.6,18,998,2,强热带风暴,49,中心经过,1
2309,SAOLA,Guangdong,Zhanjiang,2023090218,21.3,110.2,18,998,2,强热带风暴,50,中心经过,2
2309,SAOLA,Guangdong,Zhanjiang,2023090221,21.2,109.9,18,998,2,强热带风暴,51,中心经过,3
2311,HAIKUI,Guangdong,Shantou,2023090503,23.5,116.8,15,1000,1,热带风暴,48,中心经过,1
2311,HAIKUI,Guangdong,Chaozhou,2023090506,23.7,116.7,15,1000,1,热带风暴,49,中心经过,1
2311,HAIKUI,Guangdong,Meizhou,2023090509,23.8,116.5,15,1000,1,热带风暴,50,中心经过,1
2311,HAIKUI,Guangdong,Meizhou,2023090512,23.8,116.2,13,1002,1,热带风暴,51,中心经过,2
2311,HAIKUI,Guangdong,Jieyang,2023090515,23.6,116.0,13,1004,1,热带风暴,52,中心经过,1
2311,HAIKUI,Guangdong,Jieyang,2023090518,23.4,115.7,13,1004,1,热带风暴,53,中心经过,2
2311,HAIKUI,Guangdong,Heyuan,2023090521,23.3,115.4,13,1004,1,热带风暴,54,中心经过,1
2311,HAIKUI,Guangdong,Huizhou,2023090600,23.3,115.1,10,1004,0,热带低压,55,中心经过,1
2311,HAIKUI,Guangdong,Huizhou,2023090603,23.2,114.9,10,1004,0,热带低压,56,中心经过,2
2311,HAIKUI,Guangdong,Huizhou,2023090606,23.1,114.8,10,1004,0,热带低压,57,中心经过,3
2311,HAIKUI,Guangdong,Huizhou,2023090609,23.0,114.7,10,1004,0,热带低压,58,中心经过,4
2311,HAIKUI,Guangdong,Huizhou,2023090612,22.9,114.6,10,1004,0,热带低压,59,中心经过,5
2311,HAIKUI,Guangdong,Huizhou,2023090615,22.8,114.5,10,1004,0,热带低压,60,中心经过,6
2311,HAIKUI,Guangdong,Shenzhen,2023090618,22.7,114.2,10,1004,0,热带低压,61,中心经过,1
2311,HAIKUI,Guangdong,Shenzhen,2023090621,22.7,113.9,10,1004,0,热带低压,62,中心经过,2
2311,HAIKUI,Guangdong,Dongguan,2023090700,23.0,113.8,10,1006,0,热带低压,63,中心经过,1
2311,HAIKUI,Guangdong,Guangzhou,2023090703,23.2,113.6,10,1006,0,热带低压,64,中心经过,1
2311,HAIKUI,Guangdong,Guangzhou,2023090706,23.2,113.4,10,1006,0,热带低压,65,中心经过,2
2311,HAIKUI,Guangdong,Guangzhou,2023090709,23.2,113.3,10,1006,0,热带低压,66,中心经过,3
2311,HAIKUI,Guangdong,Foshan,2023090712,23.2,113.2,10,1006,0,热带低压,67,中心经过,1
2311,HAIKUI,Guangdong,Foshan,2023090715,23.1,113.0,10,1006,0,热带低压,68,中心经过,2
2311,HAIKUI,Guangdong,Zhaoqing,2023090718,23.0,112.7,10,1004,0,热带低压,69,中心经过,1
2311,HAIKUI,Guangdong,Yunfu,2023090721,22.9,112.3,10,1004,0,热带低压,70,中心经过,1
2311,HAIKUI,Guangdong,Yunfu,2023090800,22.7,111.9,10,1004,0,热带低压,71,中心经过,2
2311,HAIKUI,Guangdong,Yunfu,2023090803,22.6,111.5,10,1004,0,热带低压,72,中心经过,3
2311,HAIKUI,Guangdong,Maoming,2023090806,22.6,111.1,10,1004,0,热带低压,73,中心经过,1
2311,HAIKUI,Guangdong,Maoming,2023090809,22.4,111.0,10,1004,0,热带低压,74,中心经过,2
2311,HAIKUI,Guangdong,Maoming,2023090812,22.2,110.8,10,1004,0,热带低压,75,中心经过,3
2311,HAIKUI,Guangdong,Maoming,2023090815,21.9,110.6,10,1004,0,热带低压,76,中心经过,4
2311,HAIKUI,Guangdong,Zhanjiang,2023090818,21.5,110.3,10,1004,0,热带低压,77,中心经过,1
2311,HAIKUI,Guangdong,Zhanjiang,2023090821,21.2,110.0,10,1004,0,热带低压,78,中心经过,2
2311,HAIKUI,Guangdong,Zhanjiang,2023090900,21.2,109.8,10,1004,0,热带低压,79,中心经过,3
2311,HAIKUI,Guangdong,Zhanjiang,2023090906,21.5,110.0,10,1004,0,热带低压,81,中心经过,4
2311,HAIKUI,Guangdong,Zhanjiang,2023090909,21.5,110.0,10,1004,0,热带低压,82,中心经过,5
2311,HAIKUI,Guangdong,Zhanjiang,2023090912,21.6,110.0,10,1004,0,热带低压,83,中心经过,6
2311,HAIKUI,Guangdong,Zhanjiang,2023090915,21.6,110.0,10,1004,0,热带低压,84,中心经过,7
2311,HAIKUI,Guangdong,Zhanjiang,2023090918,21.7,110.0,10,1002,0,热带低压,85,中心经过,8
2311,HAIKUI,Guangxi,Yulin,2023090921,21.9,110.0,10,1002,0,热带低压,86,中心经过,1
2311,HAIKUI,Guangxi,Yulin,2023091000,22.1,110.0,10,1002,0,热带低压,87,中心经过,2
2311,HAIKUI,Guangxi,Yulin,2023091003,22.4,109.9,10,1002,0,热带低压,88,中心经过,3
2311,HAIKUI,Guangxi,Yulin,2023091006,22.6,109.7,10,1002,0,热带低压,89,中心经过,4
2311,HAIKUI,Guangxi,Qinzhou,2023091009,22.5,109.5,10,1002,0,热带低压,90,中心经过,1
2311,HAIKUI,Guangxi,Qinzhou,2023091012,22.3,109.4,10,1002,0,热带低压,91,中心经过,2
2316,SANBA,Guangdong,Zhanjiang,2023102003,21.0,109.7,20,998,2,强热带风暴,22,中心经过,1
2316,SANBA,Hainan,Hainan,2023102012,19.9,109.6,13,1010,1,热带风暴,25,中心经过,1
2316,SANBA,Hainan,Hainan,2023102015,19.8,109.4,13,1010,1,热带风暴,26,中心经过,2
2316,SANBA,Hainan,Hainan,2023102018,19.7,109.3,13,1010,1,热带风暴,27,中心经过,3
2316,SANBA,Hainan,Hainan,2023102021,19.6,109.2,13,1012,1,热带风暴,28,中心经过,4
